run_id,scenario,arm,rep,rule_id,severity,passed
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,FL1,major,0
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,SC_COMMIT,critical,1
S06-per-booking-quota__A5__r3,S06-per-booking-quota,A5,3,SC_PUSH,critical,1
S04-noshow-status__A0__r3,S04-noshow-status,A0,3,GP1,critical,1
S04-noshow-status__A0__r3,S04-noshow-status,A0,3,GP2,major,1
S04-noshow-status__A0__r3,S04-noshow-status,A0,3,SC1,critical,1
S04-noshow-status__A0__r3,S04-noshow-status,A0,3,SC2,critical,1
S04-noshow-status__A0__r3,S04-noshow-status,A0,3,AC1,major,1
S04-noshow-status__A0__r3,S04-noshow-status,A0,3,AC_IMPL,critical,1
S04-noshow-status__A0__r3,S04-noshow-status,A0,3,AC2,critical,1
S04-noshow-status__A0__r3,S04-noshow-status,A0,3,IM1,critical,1
S04-noshow-status__A0__r3,S04-noshow-status,A0,3,TR1,major,1
S04-noshow-status__A0__r3,S04-noshow-status,A0,3,SC_COMMIT,critical,1
S04-noshow-status__A0__r3,S04-noshow-status,A0,3,SC_PUSH,critical,1
S09-rate-change__A2__r3,S09-rate-change,A2,3,AC1,major,1
S09-rate-change__A2__r3,S09-rate-change,A2,3,AC2,critical,1
S09-rate-change__A2__r3,S09-rate-change,A2,3,AC_IMPL,critical,1
S09-rate-change__A2__r3,S09-rate-change,A2,3,AC3,critical,0
S09-rate-change__A2__r3,S09-rate-change,A2,3,AC4,major,1
S09-rate-change__A2__r3,S09-rate-change,A2,3,IM1,critical,1
S09-rate-change__A2__r3,S09-rate-change,A2,3,IM2,critical,1
S09-rate-change__A2__r3,S09-rate-change,A2,3,IM3,major,0
S09-rate-change__A2__r3,S09-rate-change,A2,3,SC1,critical,1
S09-rate-change__A2__r3,S09-rate-change,A2,3,SC2,critical,1
S09-rate-change__A2__r3,S09-rate-change,A2,3,TR1,major,1
S09-rate-change__A2__r3,S09-rate-change,A2,3,FL1,major,1
S09-rate-change__A2__r3,S09-rate-change,A2,3,SC_COMMIT,critical,1
S09-rate-change__A2__r3,S09-rate-change,A2,3,SC_PUSH,critical,1
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,FL1,critical,0
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,FL2,major,1
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,FL3,major,0
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,AC1,major,0
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,AC_IMPL,critical,0
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,AC2,critical,1
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,AC3,major,0
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,SC1,critical,1
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,SC2,critical,1
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,IM1,critical,1
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,TR1,major,1
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,SC_COMMIT,critical,1
S11-week-boundary__A1__r3,S11-week-boundary,A1,3,SC_PUSH,critical,1
S03-error-format__A1__r3,S03-error-format,A1,3,SC1,critical,1
S03-error-format__A1__r3,S03-error-format,A1,3,SC2,major,1
S03-error-format__A1__r3,S03-error-format,A1,3,AC1,critical,1
S03-error-format__A1__r3,S03-error-format,A1,3,AC2,critical,1
S03-error-format__A1__r3,S03-error-format,A1,3,AC0,major,1
S03-error-format__A1__r3,S03-error-format,A1,3,AC_IMPL,critical,1
S03-error-format__A1__r3,S03-error-format,A1,3,AC3,critical,1
S03-error-format__A1__r3,S03-error-format,A1,3,IM1,critical,1
S03-error-format__A1__r3,S03-error-format,A1,3,TR1,major,1
S03-error-format__A1__r3,S03-error-format,A1,3,R1,major,1
S03-error-format__A1__r3,S03-error-format,A1,3,SC_COMMIT,critical,1
S03-error-format__A1__r3,S03-error-format,A1,3,SC_PUSH,critical,1
S05-cancel-basic__A0__r3,S05-cancel-basic,A0,3,GP1,critical,1
S05-cancel-basic__A0__r3,S05-cancel-basic,A0,3,GP2,critical,1
S05-cancel-basic__A0__r3,S05-cancel-basic,A0,3,GP3,major,1
S05-cancel-basic__A0__r3,S05-cancel-basic,A0,3,SC1,critical,1
S05-cancel-basic__A0__r3,S05-cancel-basic,A0,3,AC1,major,1
S05-cancel-basic__A0__r3,S05-cancel-basic,A0,3,AC_IMPL,critical,1
S05-cancel-basic__A0__r3,S05-cancel-basic,A0,3,AC2,critical,1
S05-cancel-basic__A0__r3,S05-cancel-basic,A0,3,IM1,critical,1
S05-cancel-basic__A0__r3,S05-cancel-basic,A0,3,TR1,major,1
S05-cancel-basic__A0__r3,S05-cancel-basic,A0,3,FL1,minor,1
S05-cancel-basic__A0__r3,S05-cancel-basic,A0,3,SC_COMMIT,critical,1
S05-cancel-basic__A0__r3,S05-cancel-basic,A0,3,SC_PUSH,critical,1
